gene/TE,TCGA-18-4721-01.bam.T,TCGA-68-7757-01.bam.C,TCGA-05-4395-01_RNA.bam.T,TCGA-05-4403_RNA.bam.C,TCGA-20-1683-01.bam.T,TCGA-30-1862-01.bam.C,TCGA-20-1684-01.bam.T,TCGA-61-2016-01.bam.C,TCGA-22-5471-01.bam.T,TCGA-22-4607-01.bam.C,TCGA-23-1110-01.bam.T,TCGA-13-0725-01.bam.C,TCGA-24-2261-01.bam.T,TCGA-29-2414-01.bam.C,TCGA-3C-AALK-01.bam.T,TCGA-LD-A7W5-01.bam.C,TCGA-43-3920-01_RNA.bam.T,TCGA-43-5670-01_RNA.bam.C,TCGA-58-8393-01.bam.T,TCGA-21-5782-01.bam.C,TCGA-85-8070-01.bam.T,TCGA-85-8584-01.bam.C,TCGA-AP-A1DK-01.bam.T,TCGA-B5-A11E-01.bam.C,TCGA-AP-A1DV-01.bam.T,TCGA-D1-A0ZP-01.bam.C,TCGA-AX-A2HD-01.bam.T,TCGA-D1-A17B-01.bam.C,TCGA-B5-A3FC-01.bam.T,TCGA-AX-A2HC-01.bam.C,TCGA-BG-A0MS-01_RNA.bam.T,TCGA-D1-A2G6_RNA.bam.C,TCGA-BH-A0C1-01.bam.T,TCGA-AQ-A7U7-01.bam.C,TCGA-BR-8284-01.bam.T,TCGA-D7-A6EY-01.bam.C,TCGA-C5-A1M7-01.bam.T,TCGA-C5-A2M1-01.bam.C,TCGA-CD-8527-01.bam.T,TCGA-CD-5803-01.bam.C,TCGA-CN-A641-01.bam.T,TCGA-F7-7848-01.bam.C,TCGA-CV-7236-01.bam.T,TCGA-CV-7425-01.bam.C,TCGA-DK-A1AC-01_RNA.bam.T,TCGA-DK-A1AD_RNA.bam.C,TCGA-DK-AA6Q-01.bam.T,TCGA-XF-A8HH-01.bam.C,TCGA-DM-A1D4-01.bam.T,TCGA-A6-4105-01.bam.C,TCGA-DM-A1HB-01.bam.T,TCGA-AZ-6605-01.bam.C,TCGA-DU-A6S8-01.bam.T,TCGA-FG-A713-01.bam.C,TCGA-EW-A1PB-01_RNA.bam.T,TCGA-A2-A259_RNA.bam.C,TCGA-EX-A69M-01.bam.T,TCGA-VS-A9V3-01.bam.C,TCGA-EY-A2OM-01.bam.T,TCGA-FI-A2D0-01.bam.C,TCGA-G9-6385-01_RNA.bam.T,TCGA-HC-7232_RNA.bam.C,TCGA-IR-A3LL-01_RNA.bam.T,TCGA-IR-A3LA_RNA.bam.C,TCGA-JW-A5VJ-01.bam.T,TCGA-JW-A5VH-01.bam.C,TCGA-KC-A4BR-01.bam.T,TCGA-XK-AAIR-01.bam.C,TCGA-KP-A3W0-01.bam.T,TCGA-EO-A3AU-01.bam.C,TCGA-SX-A71U-01.bam.T,TCGA-EV-5903-01.bam.C,TCGA-VP-A87D-01.bam.T,TCGA-2A-A8W1-01.bam.C
LTR86A2:ERVL:LTR,26.648187643974516,45.28710536352832,42.224102512300625,17.592547272653256,104.83767193771153,125.96218212995866,123.9554842396444,50.932489774291554,46.96486634640396,29.042490080815018,108.0754860151869,47.899811299608714,123.40380089106033,82.60447297474981,73.75970561278912,95.73301585561897,89.14539281110288,86.9598443813543,55.30351813260336,900.0248719550104,120.70268194726431,96.83952915673673,175.96597998325691,135.75488191063823,88.6607547282418,87.98868397222462,104.95885975519764,48.3478205937833,57.16144118166644,73.9263353879926,105.81064321689361,60.312087296176344,83.41112158731113,127.83128603540814,228.07326820470865,78.0718374682813,46.98712306301181,39.44049295884753,132.76511961125726,38.841094223372664,26.32958732807878,42.110974055006324,18.454301049571427,23.452365739429748,95.82784071507972,106.962275586274,53.65736295971129,100.22431603427057,72.44404189756399,57.40493272527253,34.84458929141386,50.18254999603756,73.94930504925257,65.66298692533756,64.59526674910376,121.70346820872379,50.20453344852761,43.78603846978378,52.302230460028284,112.65214667693809,71.1665993861551,68.57834549545434,38.712112317591206,76.83993855906536,54.50322823785165,47.0177377142851,95.48998408626035,78.06356873769555,117.39213771970653,37.262189401865975,145.8749662853551,52.64671718412208,111.51008630665196,60.00093417898455
LTR86B1:ERVL:LTR,92.2437264599118,143.10725294874948,66.58416165401252,44.781029421299195,194.5495106107781,315.32254864320777,203.57652521109483,134.94933188060156,99.53747792819944,89.42029840671992,224.46447095461895,51.68137534957782,193.9202585430948,134.6812059370921,114.36898173668425,141.85257093934783,137.25560480439648,169.15476578290838,114.17500517698758,816.6668636799826,238.86425480090202,118.70651961148373,402.7665764061214,203.63232286595735,245.5220900166696,197.9745389375054,200.0778264083455,186.48445086173558,57.16144118166644,170.59923551075215,152.83759575773522,126.65538332197032,110.97920414582921,211.08982101899636,283.30976284803654,156.1436749365626,63.432616135065935,78.4169801181792,130.95879145328095,99.14700367545127,68.14716720208625,121.56564208332016,47.84448420259258,56.43225506050283,389.37641607013404,157.14210857736552,86.76509755187358,123.60998977560037,81.38775077380646,95.67488787545422,51.86171429419738,65.4554999948316,107.27856929680303,111.62707777307386,116.50217752963356,184.26132569918929,85.2529813276884,128.70441610815234,153.17081777579713,242.90619127214777,69.93958905191104,133.4828510536522,32.846640754319814,137.78195879556546,102.49860832790012,72.33498109890016,133.30779956596743,89.5956868466733,163.4098557058315,99.03897709443325,194.12591667204947,73.7054040577709,120.4707182420079,122.90513936662965
LTR86B2:ERVL:LTR,8.19944235199216,56.156010650775116,12.992031542246346,21.59085347098354,62.58965488818599,61.729811110045965,100.43108577080677,34.390313608282334,26.63678986810971,11.46414082137435,27.711663080817154,22.689384299814655,74.22785016003628,56.56610649357868,30.664147277226938,29.348807780554722,55.18524316877797,45.26676830810224,33.00371243397297,758.6786840103981,50.82218187253234,35.924341461370076,156.4142044295617,33.93872047765956,44.3303773641209,34.566982989088245,55.759394244948744,10.360247270096421,49.53991569077758,42.64980887768804,39.189127117368,36.1872523777058,39.58493905838494,79.05355846926557,159.1761351012029,66.44411699428196,34.06566422068356,18.096226181118276,84.89742342488559,43.951764515921695,36.39678248293243,39.72733401415691,15.720330523708991,25.651025027501287,57.011500172262615,46.21826722863691,33.10773459216229,46.7713474826596,58.13410769557604,19.134977575090844,45.379000007422704,24.00034999810492,35.41234326302236,50.06802753056989,38.065067905721854,64.83268867193698,52.09904414469847,35.82494056618673,44.83048325145282,73.92797125674062,33.129279024589444,50.209145809171936,93.84754501234232,49.018581494576175,51.24930416395006,27.125617912087556,40.6541516406851,40.805956385613584,31.930661459760174,38.24277333349403,75.18171339322147,14.289823235690278,34.84690197082873,39.678037118360756
LTR86C:ERVL:LTR,51.24651469995099,14.491873716329062,22.736055198931105,21.59085347098354,78.75864906763404,116.786129127114,313.05545654683914,83.5815216808887,43.46002557428426,84.07036602341189,252.1761340354361,69.32867424943366,100.67152177954921,105.05134063093183,51.38316570778568,39.830524845038546,72.16531798994042,61.943998737403064,87.41523833863111,866.1984338144194,82.58604554286507,35.924341461370076,179.87633509399595,72.11978101502656,85.2507257002325,62.84905998016044,85.27907355109808,65.61489937727733,39.37788170292577,71.08301479614673,47.026952540841606,72.3745047554116,62.91177814636178,84.09953028645273,192.43682004772293,49.00253628328294,29.954290952670025,44.08055095400606,98.44488460970776,47.018166691451114,43.36637912860034,45.28916077613888,22.555256838365075,15.390615016500773,42.4553724687062,63.38505219927348,39.95761071467862,86.86107389636783,47.40165704408508,32.64202056927262,49.43069643665687,29.454974997674217,41.661580309438065,73.87086029100476,61.13480603040177,62.5578574904655,34.10119253107536,180.45155248153318,104.60446092005657,95.05024875866651,31.90226869034539,88.1721584941556,35.19282937962837,45.04410191393486,64.26500045955642,65.10148298901014,51.05405089760455,52.33807449459133,39.443758273821395,41.18452512837818,70.69325289213363,36.10060606911228,83.63256472998896,51.291121153002926
LTR87:ERVL:LTR,237.78382820777261,353.2394218355209,483.9531749486764,182.322762643861,816.7949962908272,812.4977840700644,478.1786381069494,464.92221434994343,274.07854837976043,254.50392623451057,978.2217067528455,639.0843244447794,780.7841988708817,402.2478683987817,527.0918288734144,465.388237663082,682.0330053166919,397.8710688133197,519.1394766641154,2219.2559594380596,584.455091534122,412.34896286094346,766.4296017048523,581.2005881799199,484.2241219773206,474.51040285021134,409.9955459187408,300.4471708327962,401.4003425201466,781.913162757614,501.62082710231044,316.6384583049258,368.9881819370882,790.5355846926557,1048.8994574206133,595.505398561252,313.6390464456038,264.0192999245205,622.2800504228316,379.21173570713836,317.5038471915382,315.4350320724059,151.05187155389945,186.15315305672362,464.5830758718422,522.9266806440062,335.64393000330045,513.3712187977637,628.7427339998454,414.2159851549077,285.2394286180856,410.18779996761134,713.454562799127,394.7987088885921,268.76244915252096,657.4262114452556,435.73746011929626,492.2612203724177,381.0591076373489,742.8000921510605,349.69794525955524,397.999326536119,254.56146584597855,552.4526617091423,392.9113319236171,478.31506251647727,411.2687433418144,424.0271120070281,410.402913468094,246.12656683864105,991.9497707404147,406.13181827751316,628.2398612455123,391.94158616917326
LTR88a:Gypsy:LTR,125.04149586788043,135.86131609058495,70.64417151096451,95.15968752026079,227.40907942707577,178.51594023715995,119.88395373542251,194.15290973789772,75.00359252336155,101.64871528285256,155.18531325257607,94.53910124922773,234.74557613111477,183.16644007444523,99.45128846668196,144.64769548987684,164.14072327123705,139.37399715915691,110.60703626520672,2218.0478723616097,176.60708200704988,99.9633849359863,473.15296839942414,131.5125418509308,248.9321190446789,119.41321396230484,81.99910918374815,120.86955148445824,105.43110262396254,76.76965597983846,133.2430321990512,75.39010912022043,67.15302161690303,173.24503239009263,494.1587477768687,209.29896853198818,169.74098206513014,64.4968061327036,269.1428955384671,160.4750471860397,264.07027290808423,135.86748232841663,76.55117472414814,95.27523581643335,151.6263302453793,180.91150315209305,79.91522142935725,152.56368107438965,122.5288116045218,86.67019254599971,102.91308930254792,113.45619999104143,252.05256087210032,167.44061665961078,85.35803106131567,153.55110474932442,151.56085569366826,137.9923636623489,100.86858731576883,176.01897918271575,117.79299208742913,124.91055786672042,84.46279051110808,144.40609142996766,97.61772221704773,110.31084617582273,100.21721102122373,141.04667533288173,90.15716176873461,91.19430564140883,166.07303854025042,72.95330809799773,107.52758322427152,144.1957934301403
LTR88b:Gypsy:LTR,373.0746270156433,173.90248459594875,168.0844080778121,68.77086661128091,264.4412919025858,316.99092191645224,254.69685265299196,222.01341696486062,134.5858856493964,139.09824196600877,180.1258100253115,121.0100495990115,274.179121528634,220.87717773683102,167.40966891891463,230.59777541864423,304.22634054582727,276.3655328284137,159.66660880219356,3531.23852446241,321.4503003437671,164.00242841060253,911.1127408021969,212.11700298537224,306.902612520837,157.1226499504011,157.43828963279645,117.41613572775944,69.8639836664812,315.6085856948915,215.540199145524,214.107909901426,183.78721705678723,288.46138888253284,850.523229346726,204.31565975741702,116.88046861924187,76.09695112059993,398.29535883377173,167.62998559560833,160.30072285036198,296.36591174561056,77.23466735561374,102.60410011000515,177.09955372660303,389.5539666413683,86.76509755187358,230.5159268788223,165.45861421048565,129.44249536090865,78.6029107271429,159.27504998742356,222.88945465549367,232.28281624838164,119.96263824833555,247.95659878039052,112.72338642216577,145.95346156594596,291.39814113444334,214.74315460291322,132.51711609835777,205.73503648636304,163.0601094589448,276.88874411801135,145.6131023070962,163.6578947362616,207.99798513838888,132.1758152490527,86.400613361704,106.88364854745767,443.2354744824251,417.41325767411075,185.18639333068984,109.35654132621379
LTR88c:Gypsy:LTR,231.6342464437785,226.4355268176416,64.14815573984133,125.54681462757095,213.3264070772339,214.3859656119164,141.59878309127262,149.3149059195043,133.88491749497248,128.3983771993927,146.8718143283309,144.95995524881585,210.15760076560275,132.88545652459754,116.85526394835131,127.8769481867027,174.04576691691514,170.34599652785843,145.39473315507013,2169.7243893036225,196.93595475606284,104.64916860486066,660.8500137148982,139.99722197034566,323.9527576608835,87.98868397222462,154.15832526544654,86.33539391747017,187.99762877525853,210.40572379659432,184.18889745162963,126.65538332197032,96.84172591069174,123.62630952108552,419.3222066471987,143.68540300013473,114.53111246609127,107.64934548767795,186.9549643505459,104.2576739680003,174.23991614169782,207.37668355389908,133.28106313579363,111.3987372622913,118.87504291237738,176.94993738963848,138.13916847074609,141.42764595947068,127.00066604264305,79.91667104890882,83.4649464422239,104.72879999173055,251.01102136436435,183.85636339094518,107.2742822797616,163.78784506594604,179.97851613623106,240.15978675851107,156.90669138008485,204.1820158519503,278.53134587340014,210.63348973603834,267.4655032851756,192.09984639766338,202.55677360037404,146.4783367252728,138.9804718879235,151.69170743347658,123.02696033025244,118.65065572699429,277.1624359421747,121.83954548325396,165.27387791878772,195.48691458314323
LTR89:ERVL:LTR,157.83926527584907,358.6738744791443,175.39242582032568,159.9322479332114,556.0047675900522,500.51198197334566,355.5803307020456,397.44754840964265,221.50593679796495,131.45548141842588,742.6725705658997,471.43498489614893,618.8747007093026,372.61800309262145,331.50429488893985,399.0040295880178,308.4713592511179,431.2255296719214,394.26056475178524,2756.8547084581664,395.14246405893897,231.16532766446832,594.3739768323344,483.6267668066487,337.5928737729207,424.231154866083,357.51611604114197,221.01860842872364,309.94203662948024,463.46125647087666,325.26975507415443,217.12351426623482,272.85332993815337,562.6258576163688,680.6561597984274,406.1396651275485,226.71286877903196,227.36284176276808,364.8782879112104,358.76905453694224,214.50869676111242,251.07675096947168,162.67124628881479,141.44708086593567,337.21695846572356,586.3117328432797,172.38854908332777,291.7641200108765,397.9950449927898,314.0387496147262,191.24007145985283,334.913974973555,618.6744675951553,312.71997523192016,329.8972551829228,460.65331424797324,328.6976057856431,375.49845111966096,246.5676578829905,510.4550396298757,346.0169142568231,356.36247391387883,251.04218290801572,377.57556016092457,244.04430554261933,242.32218668131551,363.05102860518787,367.25360747052224,262.01925139038497,219.65080068468365,529.6383391283662,233.90184348945667,1069.3020776191447,270.97196080831736
LTR8:ERV1:LTR,887.5896346031512,1659.3195405196775,2055.176989589094,838.8446404096939,3025.1666529289896,3315.057693936793,3101.1490673823446,2718.140736330568,1352.1675698837796,1178.513676437283,6221.268361643451,3689.5459914198605,3326.7994593601265,2619.9983928295646,1920.238628144184,2878.9782870448917,1741.8726754042482,1673.6791966548328,1884.7795776482403,15835.605398102385,2854.9360666895045,1694.6917602428928,6807.928247796673,2218.7438512269937,2680.28281601531,2218.5718172996635,1590.7827181647142,1395.179965706318,2418.5640891087314,1259.59102218772,2253.3748092486603,1559.0674566061584,1608.1381492468884,3132.707503170364,5225.49118141934,2812.247251782984,1275.113052122483,1272.7679080719854,4399.312228751252,1887.8816060676133,909.9195620733108,1448.458598156161,751.8418946121692,857.4771223479001,1971.142293189931,1966.257140098296,1514.9642690965295,2661.5123924656295,2038.2712528956583,1235.8944339676323,1043.7170001707223,1368.0199498919803,2391.374709761745,1694.9258500102758,1813.2814165998411,1924.507179524866,1737.2663083886725,2006.196671706457,2114.504460026858,2590.999373569576,1418.4239463861259,1153.5857402985357,2231.2253826684387,2535.7179724491566,1714.8179869461385,1232.4072404725114,1703.6925873608036,1809.655457101124,1819.1085661045722,1355.1669935099678,2763.7695535448433,1144.6900507747687,2511.9638192114544,1674.2196149942463
LTR8A:ERV1:LTR,557.5620799354668,1007.1852232848698,449.03709017888934,279.0817726434539,3106.01162382623,2314.867916626724,2416.679550394819,2499.1745623436564,797.7017597344434,748.9905336631242,2640.9214916018745,2087.4233555829483,2586.8405780772646,1642.2128377262761,940.6434367473669,1518.4514120748906,1055.5946513822657,981.5741338388486,1309.4445906235762,13704.539795245153,2182.8127114252643,1068.3586765033535,4410.88056491364,1319.3677585690152,1415.1620466238594,1197.2745926220564,987.2692745723277,538.7328580450138,1040.3382295063293,1521.1765166375399,1242.2953296205658,889.603287618601,1032.7427850767929,1463.3318269842775,3681.2450946166255,1189.349694197647,769.4141401568183,669.5603687013762,2248.87855668048,734.9143880685511,854.937188535264,921.6741491284404,423.7654315086772,455.8553590601657,1272.4481634192232,1263.739478223015,1115.3881619497433,2226.0934194722986,1288.7884490665397,719.2500394401794,547.7893572324598,825.830224934792,2473.6563308728855,1445.406499693993,816.6687296136689,1254.5693965815171,979.4620299203311,1301.639507238118,1307.5557615007071,1679.2210614031085,709.2119731930629,645.3712156447222,952.5525818752745,1226.7893638912847,1437.4209596460278,918.654259956032,1060.7897242057834,917.2469326679227,1585.263427766917,677.5834967549839,2346.3427269436734,870.9271214173339,1255.4840967204295,1232.9224216778439
LTR90A:LTR:LTR,32.79776940796864,83.32827386889211,44.660108426471815,21.59085347098354,142.3914648706231,129.29892867644764,107.21696994450994,80.53427870293964,111.45393655340641,49.67794355928885,157.95647956065778,142.43891254883644,121.0841805735592,105.94921533717911,101.937570678349,174.6952844080638,79.24034916542477,182.25830397735902,66.89941709589117,814.2506895270833,129.59656377495747,95.27760126711193,629.5671728289858,199.38998280624992,194.3716545965301,109.98585496528078,193.51789767364565,20.720494540192842,148.61974707233276,247.3688914905906,141.0808576225248,108.56175713311741,74.92863464622864,120.2623283096274,217.97627456022937,122.09106497699311,71.06802363280535,47.79259735013289,230.30684014197686,67.46084786164725,71.244765711272,71.50920122548244,43.743528413798934,28.582570744930006,129.79213869004468,108.2827975070922,94.7566196948093,160.3589056548329,105.53576473966112,70.9119757194543,77.79257144129606,65.4554999948316,206.22482253171844,77.15400963727164,40.37204171818985,93.26807844033038,78.62219389109042,58.38138462637838,115.81208173291978,140.8151833461726,61.350516712202676,73.47679874512966,55.13543269475111,78.16476508594579,113.07386156808029,236.897063098898,81.3083032813702,62.09602058680328,159.65330729880088,104.92248068420156,142.50862090953922,55.65510102321477,59.737546235706404,93.87242928002422
LTR90B:LTR:LTR,63.545678227939234,74.27085279618645,39.788096598129435,42.38204570230103,226.36591851227266,143.48010149902575,91.8356324841161,108.83010635532384,37.85228033889274,32.09959429984818,133.01598278792233,121.0100495990115,112.7335474305551,153.536574768285,66.30085897778797,67.78177035032876,99.05043645678097,75.04753693185371,57.08750258849379,968.8858353126421,91.47992737055822,98.40145704636151,172.05562487251785,80.60446113444145,187.5515965405115,128.8405729593289,91.83900228579793,34.53415756698807,120.67415360574027,153.53931195967692,94.05390508168321,99.51494403869097,87.65236505785238,91.66848801223347,313.006802978858,100.49672695385146,41.70107171842297,96.51320629929748,167.9885186917949,70.52725003717667,33.29918397374669,58.79645434095223,36.908602099142854,17.58927430457231,147.9872983194902,114.88540711118318,23.974566428807172,66.81621068951371,59.02847858320029,66.40962805472705,94.80969644407958,98.1832499922474,226.01407317870152,259.36879835508336,49.59993696806181,169.47492301962473,49.257278100442186,58.38138462637838,119.54795533720751,73.92797125674062,134.9711367668459,128.5843978039769,63.347092883331065,388.17417237596806,69.9593675888842,95.8438499560427,79.41741250738485,157.9013094921569,142.74883946716312,94.13605743629299,146.99708141062706,66.18444446003919,196.13827680723602,319.3598109526597
LTR9:ERV1:LTR,364.8751846636511,902.1191388414841,324.80078855615864,826.0500605750369,1288.8253102392298,1207.9022498290076,960.8811989963676,869.7702099917481,886.7247153462837,773.4473674153894,1172.2033483185655,605.0502479950575,1184.398134116079,1226.4968487337853,784.0076574123428,1048.870487586015,723.0681861345012,724.2682929296359,663.6422175912403,9439.992415377788,1201.94460128539,827.8217815011366,3179.1187050308413,946.0418333147602,1572.0233819122873,813.8953267430777,819.9910918374816,445.4906326141461,871.3944144582929,827.4062922271479,858.2418838703593,690.5733995412191,774.7338072855339,1162.2555085587767,2714.903408759696,1148.6526725386493,661.9310961501787,470.96588650859104,2845.8700128916435,666.4314061483941,532.0125439526506,816.7939873310661,222.1351052263227,238.18808954108337,1602.3870580331684,1612.3572653190192,655.3048157207294,1065.7185604977437,1588.4026964206623,668.5986282119977,737.408750120619,876.0127749308296,1312.3397797472992,1241.0304528888798,1092.3521002035939,803.0154070594299,682.9711059695926,703.2303148177396,1023.6293675748393,971.6247650885911,932.5278540254807,701.7034280159883,1099.1893709570595,1636.1607606973398,860.6629175469709,611.2305902857063,857.5189660023578,840.957535946993,625.4653097705964,516.7677319679834,2086.012017880578,770.1462628077287,1565.1237113755078,1151.6308334353487
LTR9B:ERV1:LTR,375.1244876036413,434.7562114898719,395.4449600671232,235.90006570148682,460.033963428167,623.9716041934377,568.6570937563249,610.319236440656,377.8218352345035,746.6977054988492,504.3522680708722,531.9400096956547,871.249391253426,470.486346073575,782.3501359378981,703.672605595681,1281.995648997765,506.2730666037751,592.2828393556231,2911.4898542437254,533.6329096615896,531.0554824724272,1306.0586069868402,661.8050493143614,658.1356024057949,289.105675908738,508.39447693923853,183.03103510503675,452.2105124594056,216.09236498028605,587.83690676052,693.589003906028,407.15937317195943,484.41329444996774,1064.3419182886405,460.12551018540256,704.2195069068894,362.3885294218814,748.7230214811718,366.9461270050207,908.3707628187179,634.0482508659443,447.68767360997344,1536.8628423620057,372.3942670826516,2073.2194156845703,687.2709042924723,750.5687667455373,324.6566322076016,239.75001314672647,216.36058932110467,284.73142497751746,598.8852169481722,399.7234329079924,449.8598934312583,398.09545675750775,1328.9992533638535,1017.6936820098232,433.36133809737726,774.4835084039494,1050.3208461129097,410.2454596603073,1374.866534430815,397.4479580641311,597.095067560942,3149.2842395933653,894.3913360950722,2667.467627207392,324.94143720814765,710.9233504303377,498.21911562075127,266.9940657194763,1336.129784138633,3442.311659268517
Looper:PiggyBac:DNA,133.2409382198726,224.62404260310046,135.60432922219624,59.174931735288226,558.61266987706,490.5017423338788,450.58270913388986,248.56796291555963,144.39943981133158,139.86251802076706,340.85345589405097,230.67540704811566,489.4398869927393,278.341158936657,204.70390209392036,300.4758891818698,581.5675626248141,338.30953156581677,341.6330233030175,1624.8771178248176,684.8289007323733,263.96581334658885,1051.8855247888025,263.0250837018616,426.2536285011625,175.97736794444924,236.15743444919468,100.1490569442654,461.10229219877596,332.6685092459667,172.43215931641922,114.59296586273506,207.82093005652095,444.88651521533495,796.474616308631,469.2615762721164,233.17359820019607,164.7220588281279,1006.124783992793,190.11693488282407,135.51993477687608,155.7311493354951,66.29878525216401,101.87121368064797,397.8674905638753,282.59169105509426,224.90426602261968,416.4877132979688,393.5231905546686,217.23827482309017,235.8087321814287,173.45707498630372,364.5388277075831,198.63053544914612,86.51151796754968,325.3008589504206,264.28424211583405,229.544989553715,153.17081777579713,422.4455500385178,420.86454464571034,224.10423617264547,374.217085736715,290.13700938681575,252.1791157273733,319.17810409889694,382.9053817320341,240.400308271767,261.0801142886273,212.7867131632873,320.92492582778124,135.37727275917106,480.8872471974365,353.23130605369937
MADE1:TcMar-Mariner:DNA,330.0275546676844,780.7496964672282,440.10506849359496,324.6624633044192,1393.6629821769413,1242.9380885671417,1035.0735326288554,800.1189419243408,438.8060646693862,366.8525062839792,989.3063719851724,911.3569360425553,1506.8253582487366,766.7849991351776,595.8789700628694,682.0103903290811,931.0741026937411,942.2635192554967,740.3535491945289,6571.993695886251,1191.7801649108835,745.0396033510228,2119.412470020561,733.924830329388,1169.6399566071898,502.7924798412835,590.3935861229867,234.83227145551888,584.3169543014792,767.6965597983847,693.6475499774136,473.4498852749843,573.2747424348248,992.3744573801422,2222.5264833906767,1034.036570723513,420.53475141395563,450.5496313298935,1514.6061604631184,502.889956786825,393.39501066658886,495.00258181639515,288.4338904784867,259.4417959924416,976.4735667802427,1098.6742381207403,565.1147801075977,988.879918204803,804.9337988618221,581.928435665998,376.8077679187778,469.09774996295977,692.623772644408,534.3325561049344,456.7808148686623,1115.8046945117574,772.9603640377081,826.6273323234939,810.6845721304385,932.9005896683935,1004.9214637458798,1004.1829161834387,836.4162449225009,957.849578934556,813.4810184753978,566.9254143626299,721.3748302754124,795.7161495194648,702.4745521147238,475.5832068396052,1094.0622471401632,424.9342172718425,850.2644080882211,831.3032654798021
MADE2:TcMar-Mariner:DNA,508.3654258235139,1260.7930133206285,417.3690132946639,685.3096823938109,1056.7220066955401,1165.3587313612732,1054.5264005934712,1026.0502427179931,403.75765694818926,381.3737513243867,900.6290501265574,965.5593540921125,1134.2943352580546,745.2360061852429,565.2148227856425,712.0579792472681,1293.3156988785402,749.2841385735871,644.0183885764455,2625.1732171251515,985.9503283271275,579.4752470507956,1184.8375985539299,738.1671703890954,1459.4924239879804,571.92644581946,678.9526240414347,276.27326053590457,788.8278883069969,665.3370184919333,681.8908118422032,536.7775769359695,806.5431333145932,946.9607110254577,2107.3019676830895,1330.5434428104963,555.035391181827,470.96588650859104,1185.8544357114338,594.8820220527076,306.66225240938815,469.5770880473347,388.22381467246555,258.70890956308443,1420.4354617387132,1604.43413379411,618.772143067309,903.1324478199269,1307.5702377066489,897.092772196906,974.0278215878944,787.6478499378069,824.8992901268738,831.4575719420869,515.6086470865961,1153.3394090060367,547.5135911933766,471.03162596282556,605.211523894613,918.8190713337763,741.1142418834083,802.1217196343321,846.9740937363895,1420.2140368158286,549.0996874708935,1568.764902582397,541.7402067468038,482.57478856029974,618.8913500582928,644.2436430796301,1043.567066502925,549.7821465941892,638.1961189514634,620.3322388504694
MARNA:TcMar-Mariner:DNA,2892.353289665234,4045.044251070349,2420.5778767147726,2479.749504204443,4216.456417634129,3310.0525741170595,2940.0974163264564,2392.5210581154392,3123.514096113075,2610.0027269995603,6481.757994603132,4220.225479765526,3425.6152848856746,3083.3017412531617,2801.2112918115417,4133.989210232422,4801.116155683683,3885.794690027092,3022.961660506335,8204.119336169766,3901.8730132636706,3587.748362468133,4055.038249836387,4242.340059707445,4272.7663720956525,3239.8690419772706,3211.0851156355775,897.8880967416898,4026.7059676862805,4819.428403178748,2786.346938044865,2463.7487660488036,3318.7730156985235,4029.2084960239504,3722.820950799776,3133.670667742823,3340.1971107418517,3022.069772246752,3423.895023444056,2047.3345191951432,3309.0096074376656,2800.7770479980622,2756.5257827007986,2178.8713544788952,3521.369893618689,3805.7441757980455,3700.0747521792405,3432.126022418021,3852.949783885255,3266.4532307596255,2560.6721432759955,2950.9521247669913,4453.62293507893,2436.096814930024,3218.228468392848,4250.522062579447,3408.2247424113652,3283.952885233784,3463.15483117473,3129.6174498686864,4126.435754062752,3919.9872130526674,3801.998667312518,4112.261539436877,4004.7670539543833,3944.969031681267,3274.07737515564,3582.940387858549,3032.473701575459,2911.3536930036867,5870.9063354229065,2789.523914798697,3617.1084245720226,2914.8840926951852
MER101-int:ERV1:LTR,625.2074793394022,469.17441156615337,1179.8388644302463,400.6302810726946,1339.9401950645818,1403.9361094352346,1444.4885444422796,1200.1784128865113,644.8907020700245,782.6186800724889,1729.2077762429903,847.0703471930805,1693.786755839328,1047.8197821905765,781.5213752006757,1030.0033968699443,682.0330053166919,807.65444507614,1065.0387201665874,5490.755762463788,1081.2419193381256,960.5856521192434,1528.9488482989657,801.8022712847071,668.3656894898228,666.2000357897007,498.5545838371888,176.12420359163914,748.1797523555897,1541.0797607804611,634.8638593013617,461.387467815749,1337.4054410440056,1655.9197513402542,2262.9144579685935,1531.5368967181992,1130.6276487037214,818.0422245464492,1644.661787837411,729.8037177760021,687.666869039234,1059.9252714977065,978.0779556272855,816.4354823038981,668.368863721632,701.1971399544628,843.6764090899286,1811.8329131973135,1570.5152786681774,971.3815086649058,969.9761251586604,936.0136499260918,1233.1827771593669,1266.4748603224482,714.0083949588433,1313.7150072997756,984.1983066607582,1306.9469058405161,799.4769513175752,1091.3176709328377,608.5971257850505,617.2051094590892,961.9373363765088,953.8750993539147,1225.9158948424244,1206.18580982416,692.0660232786394,706.1204626727915,855.5538997012211,881.5449545336188,1964.8235843512061,1024.354697211061,1046.4026848954572,688.0752290525487
